id,date,user,pc,filename,content
FIL-101294,2024-03-25 02:36:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_34.bin,proprietary_code
FIL-101309,2024-03-26 02:25:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_0.bin,proprietary_code
FIL-101310,2024-03-26 02:25:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_1.bin,proprietary_code
FIL-101311,2024-03-26 02:25:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_2.bin,proprietary_code
FIL-101312,2024-03-26 02:26:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_3.bin,proprietary_code
FIL-101313,2024-03-26 02:26:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_4.bin,proprietary_code
FIL-101314,2024-03-26 02:26:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_5.bin,proprietary_code
FIL-101315,2024-03-26 02:27:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_6.bin,proprietary_code
FIL-101316,2024-03-26 02:27:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_7.bin,proprietary_code
FIL-101317,2024-03-26 02:27:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_8.bin,proprietary_code
FIL-101318,2024-03-26 02:28:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_9.bin,proprietary_code
FIL-101319,2024-03-26 02:28:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_10.bin,proprietary_code
FIL-101320,2024-03-26 02:28:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_11.bin,proprietary_code
FIL-101321,2024-03-26 02:29:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_12.bin,proprietary_code
FIL-101322,2024-03-26 02:29:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_13.bin,proprietary_code
FIL-101323,2024-03-26 02:29:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_14.bin,proprietary_code
FIL-101324,2024-03-26 02:30:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_15.bin,proprietary_code
FIL-101325,2024-03-26 02:30:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_16.bin,proprietary_code
FIL-101326,2024-03-26 02:30:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_17.bin,proprietary_code
FIL-101327,2024-03-26 02:31:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_18.bin,proprietary_code
FIL-101328,2024-03-26 02:31:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_19.bin,proprietary_code
FIL-101329,2024-03-26 02:31:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_20.bin,proprietary_code
FIL-101330,2024-03-26 02:32:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_21.bin,proprietary_code
FIL-101331,2024-03-26 02:32:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_22.bin,proprietary_code
FIL-101332,2024-03-26 02:32:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_23.bin,proprietary_code
FIL-101333,2024-03-26 02:33:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_24.bin,proprietary_code
FIL-101334,2024-03-26 02:33:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_25.bin,proprietary_code
FIL-101335,2024-03-26 02:33:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_26.bin,proprietary_code
FIL-101336,2024-03-26 02:34:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_27.bin,proprietary_code
FIL-101337,2024-03-26 02:34:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_28.bin,proprietary_code
FIL-101338,2024-03-26 02:34:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_29.bin,proprietary_code
FIL-101339,2024-03-26 02:35:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_30.bin,proprietary_code
FIL-101340,2024-03-26 02:35:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_31.bin,proprietary_code
FIL-101341,2024-03-26 02:35:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_32.bin,proprietary_code
FIL-101342,2024-03-26 02:36:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_33.bin,proprietary_code
FIL-101343,2024-03-26 02:36:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_34.bin,proprietary_code
FIL-101358,2024-03-27 02:25:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_0.bin,proprietary_code
FIL-101359,2024-03-27 02:25:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_1.bin,proprietary_code
FIL-101360,2024-03-27 02:25:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_2.bin,proprietary_code
FIL-101361,2024-03-27 02:26:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_3.bin,proprietary_code
FIL-101362,2024-03-27 02:26:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_4.bin,proprietary_code
FIL-101363,2024-03-27 02:26:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_5.bin,proprietary_code
FIL-101364,2024-03-27 02:27:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_6.bin,proprietary_code
FIL-101365,2024-03-27 02:27:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_7.bin,proprietary_code
FIL-101366,2024-03-27 02:27:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_8.bin,proprietary_code
FIL-101367,2024-03-27 02:28:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_9.bin,proprietary_code
FIL-101368,2024-03-27 02:28:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_10.bin,proprietary_code
FIL-101369,2024-03-27 02:28:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_11.bin,proprietary_code
FIL-101370,2024-03-27 02:29:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_12.bin,proprietary_code
FIL-101371,2024-03-27 02:29:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_13.bin,proprietary_code
FIL-101372,2024-03-27 02:29:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_14.bin,proprietary_code
FIL-101373,2024-03-27 02:30:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_15.bin,proprietary_code
FIL-101374,2024-03-27 02:30:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_16.bin,proprietary_code
FIL-101375,2024-03-27 02:30:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_17.bin,proprietary_code
FIL-101376,2024-03-27 02:31:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_18.bin,proprietary_code
FIL-101377,2024-03-27 02:31:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_19.bin,proprietary_code
FIL-101378,2024-03-27 02:31:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_20.bin,proprietary_code
FIL-101379,2024-03-27 02:32:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_21.bin,proprietary_code
FIL-101380,2024-03-27 02:32:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_22.bin,proprietary_code
FIL-101381,2024-03-27 02:32:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_23.bin,proprietary_code
FIL-101382,2024-03-27 02:33:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_24.bin,proprietary_code
FIL-101383,2024-03-27 02:33:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_25.bin,proprietary_code
FIL-101384,2024-03-27 02:33:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_26.bin,proprietary_code
FIL-101385,2024-03-27 02:34:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_27.bin,proprietary_code
FIL-101386,2024-03-27 02:34:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_28.bin,proprietary_code
FIL-101387,2024-03-27 02:34:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_29.bin,proprietary_code
FIL-101388,2024-03-27 02:35:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_30.bin,proprietary_code
FIL-101389,2024-03-27 02:35:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_31.bin,proprietary_code
FIL-101390,2024-03-27 02:35:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_32.bin,proprietary_code
FIL-101391,2024-03-27 02:36:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_33.bin,proprietary_code
FIL-101392,2024-03-27 02:36:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_34.bin,proprietary_code
FIL-101407,2024-03-28 02:25:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_0.bin,proprietary_code
FIL-101408,2024-03-28 02:25:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_1.bin,proprietary_code
FIL-101409,2024-03-28 02:25:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_2.bin,proprietary_code
FIL-101410,2024-03-28 02:26:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_3.bin,proprietary_code
FIL-101411,2024-03-28 02:26:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_4.bin,proprietary_code
FIL-101412,2024-03-28 02:26:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_5.bin,proprietary_code
FIL-101413,2024-03-28 02:27:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_6.bin,proprietary_code
FIL-101414,2024-03-28 02:27:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_7.bin,proprietary_code
FIL-101415,2024-03-28 02:27:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_8.bin,proprietary_code
FIL-101416,2024-03-28 02:28:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_9.bin,proprietary_code
FIL-101417,2024-03-28 02:28:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_10.bin,proprietary_code
FIL-101418,2024-03-28 02:28:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_11.bin,proprietary_code
FIL-101419,2024-03-28 02:29:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_12.bin,proprietary_code
FIL-101420,2024-03-28 02:29:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_13.bin,proprietary_code
FIL-101421,2024-03-28 02:29:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_14.bin,proprietary_code
FIL-101422,2024-03-28 02:30:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_15.bin,proprietary_code
FIL-101423,2024-03-28 02:30:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_16.bin,proprietary_code
FIL-101424,2024-03-28 02:30:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_17.bin,proprietary_code
FIL-101425,2024-03-28 02:31:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_18.bin,proprietary_code
FIL-101426,2024-03-28 02:31:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_19.bin,proprietary_code
FIL-101427,2024-03-28 02:31:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_20.bin,proprietary_code
FIL-101428,2024-03-28 02:32:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_21.bin,proprietary_code
FIL-101429,2024-03-28 02:32:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_22.bin,proprietary_code
FIL-101430,2024-03-28 02:32:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_23.bin,proprietary_code
FIL-101431,2024-03-28 02:33:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_24.bin,proprietary_code
FIL-101432,2024-03-28 02:33:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_25.bin,proprietary_code
FIL-101433,2024-03-28 02:33:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_26.bin,proprietary_code
FIL-101434,2024-03-28 02:34:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_27.bin,proprietary_code
FIL-101435,2024-03-28 02:34:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_28.bin,proprietary_code
FIL-101436,2024-03-28 02:34:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_29.bin,proprietary_code
FIL-101437,2024-03-28 02:35:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_30.bin,proprietary_code
FIL-101438,2024-03-28 02:35:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_31.bin,proprietary_code
FIL-101439,2024-03-28 02:35:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_32.bin,proprietary_code
FIL-101440,2024-03-28 02:36:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_33.bin,proprietary_code
FIL-101441,2024-03-28 02:36:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_34.bin,proprietary_code
FIL-101456,2024-03-29 02:25:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_0.bin,proprietary_code
FIL-101457,2024-03-29 02:25:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_1.bin,proprietary_code
FIL-101458,2024-03-29 02:25:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_2.bin,proprietary_code
FIL-101459,2024-03-29 02:26:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_3.bin,proprietary_code
FIL-101460,2024-03-29 02:26:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_4.bin,proprietary_code
FIL-101461,2024-03-29 02:26:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_5.bin,proprietary_code
FIL-101462,2024-03-29 02:27:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_6.bin,proprietary_code
FIL-101463,2024-03-29 02:27:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_7.bin,proprietary_code
FIL-101464,2024-03-29 02:27:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_8.bin,proprietary_code
FIL-101465,2024-03-29 02:28:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_9.bin,proprietary_code
FIL-101466,2024-03-29 02:28:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_10.bin,proprietary_code
FIL-101467,2024-03-29 02:28:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_11.bin,proprietary_code
FIL-101468,2024-03-29 02:29:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_12.bin,proprietary_code
FIL-101469,2024-03-29 02:29:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_13.bin,proprietary_code
FIL-101470,2024-03-29 02:29:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_14.bin,proprietary_code
FIL-101471,2024-03-29 02:30:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_15.bin,proprietary_code
FIL-101472,2024-03-29 02:30:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_16.bin,proprietary_code
FIL-101473,2024-03-29 02:30:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_17.bin,proprietary_code
FIL-101474,2024-03-29 02:31:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_18.bin,proprietary_code
FIL-101475,2024-03-29 02:31:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_19.bin,proprietary_code
FIL-101476,2024-03-29 02:31:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_20.bin,proprietary_code
FIL-101477,2024-03-29 02:32:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_21.bin,proprietary_code
FIL-101478,2024-03-29 02:32:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_22.bin,proprietary_code
FIL-101479,2024-03-29 02:32:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_23.bin,proprietary_code
FIL-101480,2024-03-29 02:33:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_24.bin,proprietary_code
FIL-101481,2024-03-29 02:33:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_25.bin,proprietary_code
FIL-101482,2024-03-29 02:33:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_26.bin,proprietary_code
FIL-101483,2024-03-29 02:34:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_27.bin,proprietary_code
FIL-101484,2024-03-29 02:34:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_28.bin,proprietary_code
FIL-101485,2024-03-29 02:34:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_29.bin,proprietary_code
FIL-101486,2024-03-29 02:35:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_30.bin,proprietary_code
FIL-101487,2024-03-29 02:35:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_31.bin,proprietary_code
FIL-101488,2024-03-29 02:35:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_32.bin,proprietary_code
FIL-101489,2024-03-29 02:36:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_33.bin,proprietary_code
FIL-101490,2024-03-29 02:36:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_34.bin,proprietary_code
FIL-101503,2024-03-30 02:25:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_0.bin,proprietary_code
FIL-101504,2024-03-30 02:25:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_1.bin,proprietary_code
FIL-101505,2024-03-30 02:25:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_2.bin,proprietary_code
FIL-101506,2024-03-30 02:26:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_3.bin,proprietary_code
FIL-101507,2024-03-30 02:26:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_4.bin,proprietary_code
FIL-101508,2024-03-30 02:26:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_5.bin,proprietary_code
FIL-101509,2024-03-30 02:27:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_6.bin,proprietary_code
FIL-101510,2024-03-30 02:27:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_7.bin,proprietary_code
FIL-101511,2024-03-30 02:27:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_8.bin,proprietary_code
FIL-101512,2024-03-30 02:28:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_9.bin,proprietary_code
FIL-101513,2024-03-30 02:28:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_10.bin,proprietary_code
FIL-101514,2024-03-30 02:28:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_11.bin,proprietary_code
FIL-101515,2024-03-30 02:29:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_12.bin,proprietary_code
FIL-101516,2024-03-30 02:29:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_13.bin,proprietary_code
FIL-101517,2024-03-30 02:29:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_14.bin,proprietary_code
FIL-101518,2024-03-30 02:30:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_15.bin,proprietary_code
FIL-101519,2024-03-30 02:30:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_16.bin,proprietary_code
FIL-101520,2024-03-30 02:30:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_17.bin,proprietary_code
FIL-101521,2024-03-30 02:31:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_18.bin,proprietary_code
FIL-101522,2024-03-30 02:31:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_19.bin,proprietary_code
FIL-101523,2024-03-30 02:31:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_20.bin,proprietary_code
FIL-101524,2024-03-30 02:32:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_21.bin,proprietary_code
FIL-101525,2024-03-30 02:32:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_22.bin,proprietary_code
FIL-101526,2024-03-30 02:32:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_23.bin,proprietary_code
FIL-101527,2024-03-30 02:33:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_24.bin,proprietary_code
FIL-101528,2024-03-30 02:33:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_25.bin,proprietary_code
FIL-101529,2024-03-30 02:33:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_26.bin,proprietary_code
FIL-101530,2024-03-30 02:34:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_27.bin,proprietary_code
FIL-101531,2024-03-30 02:34:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_28.bin,proprietary_code
FIL-101532,2024-03-30 02:34:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_29.bin,proprietary_code
FIL-101533,2024-03-30 02:35:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_30.bin,proprietary_code
FIL-101534,2024-03-30 02:35:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_31.bin,proprietary_code
FIL-101535,2024-03-30 02:35:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_32.bin,proprietary_code
FIL-101536,2024-03-30 02:36:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_33.bin,proprietary_code
FIL-101537,2024-03-30 02:36:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_34.bin,proprietary_code
